"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,3,20,4,1553,1555,1723,1723,"XE",80,"N17185",90,88,62,0,-2,"TUL","AUS",426,6,22,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1555,1600,1830,1845,"AA",346,"N504AA",155,165,130,-15,-5,"AUS","ORD",978,11,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1558,1435,1903,1751,"CO",317,"N12313",245,256,219,72,83,"EWR","AUS",1504,4,22,0,"",0,13,0,0,0,59
2008,3,20,4,1605,1610,1657,1705,"MQ",3375,"N610AE",52,55,32,-8,-5,"DAL","AUS",189,8,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1607,1610,1746,1755,"9E",5747,"89039E",99,105,79,-9,-3,"AUS","MEM",559,6,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1611,1610,1703,1700,"WN",852,"N694SW",52,50,34,3,1,"DAL","AUS",189,3,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1612,1615,1715,1714,"CO",1602,"N35204",63,59,33,1,-3,"AUS","IAH",140,15,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1614,1550,1717,1645,"MQ",3374,"N682AE",63,55,42,32,24,"AUS","DAL",189,4,17,0,"",0,0,0,8,0,24
2008,3,20,4,1614,1606,1910,1908,"F9",218,"N921FR",116,122,101,2,8,"DEN","AUS",775,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1616,1555,1719,1650,"WN",1310,"N660SW",63,55,41,29,21,"AUS","DAL",189,4,18,0,"",0,0,0,8,0,21
2008,3,20,4,1625,1630,1826,1820,"OO",2933,"N709BR",121,110,91,6,-5,"AUS","MCI",650,4,26,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1629,1625,1718,1725,"AA",1215,"N3CGAA",49,60,32,-7,4,"DFW","AUS",190,3,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1632,1530,1906,1800,"WN",2786,"N325SW",154,150,136,66,62,"AUS","MDW",972,4,14,0,"",0,4,0,4,0,58
2008,3,20,4,1635,1635,1730,1730,"WN",791,"N519SW",55,55,41,0,0,"AUS","DAL",189,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1636,1545,2038,1955,"WN",534,"N329SW",122,130,109,43,51,"PHX","AUS",872,6,7,0,"",0,5,0,0,0,38
2008,3,20,4,1637,1620,1720,1705,"WN",518,"N216WR",43,45,29,15,17,"HOU","AUS",148,5,9,0,"",0,7,0,0,0,8
2008,3,20,4,1639,1634,1757,1759,"OO",6131,"N778SK",198,205,176,-2,5,"AUS","LAX",1242,6,16,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1640,1645,1806,1828,"XE",600,"N13553",86,103,73,-22,-5,"MSY","AUS",445,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1649,1652,2056,2050,"YV",7228,"N506MJ",187,178,160,6,-3,"AUS","IAD",1297,8,19,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1700,1645,1830,1816,"OH",5053,"N679CA",150,151,113,14,15,"ATL","AUS",813,8,29,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1701,1700,1810,1805,"AA",463,"N4YSAA",69,65,39,5,1,"AUS","DFW",190,9,21,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1702,1700,1924,1925,"WN",326,"N503SW",82,85,69,-1,2,"ELP","AUS",528,3,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1703,1705,1852,1900,"AA",1646,"N4WBAA",109,115,99,-8,-2,"AUS","STL",722,2,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1709,1710,1754,1800,"WN",1684,"N372SW",45,50,33,-6,-1,"AUS","HOU",148,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1710,1710,2056,2053,"OO",4051,"N668CA",166,163,134,3,0,"SLC","AUS",1085,5,27,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1712,1445,1832,1607,"XE",81,"N11191",80,82,66,145,147,"AUS","TUL",426,2,12,0,"",0,145,0,0,0,0
2008,3,20,4,1720,1720,1757,1752,"YV",2710,"N933LR",157,152,131,5,0,"AUS","PHX",872,8,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1721,1730,1808,1825,"MQ",3400,"N610AE",47,55,37,-17,-9,"AUS","DAL",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1724,1731,1950,2010,"OO",6145,"N748SK",146,159,125,-20,-7,"AUS","ORD",978,12,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1726,1725,1824,1830,"WN",852,"N694SW",58,65,48,-6,1,"AUS","MAF",294,2,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1726,1730,1827,1835,"WN",664,"N432WN",61,65,48,-8,-4,"LBB","AUS",341,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1732,1735,2007,2015,"AA",2402,"N477AA",155,160,132,-8,-3,"AUS","ORD",978,9,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1736,1735,1829,1835,"AA",479,"N4WMAA",53,60,30,-6,1,"DFW","AUS",190,5,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1744,1730,1849,1840,"WN",518,"N216WR",65,70,55,9,14,"AUS","LBB",341,3,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1745,1738,1831,1834,"CO",1603,"N37252",46,56,28,-3,7,"IAH","AUS",140,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1746,1745,1831,1840,"MQ",3422,"N678AE",45,55,34,-9,1,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1748,1750,1842,1845,"WN",334,"N737JW",54,55,40,-3,-2,"AUS","DAL",189,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1748,1740,1831,1830,"WN",3225,"N326SW",43,50,32,1,8,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1750,1710,2050,2016,"UA",1238,"N335UA",120,126,101,34,40,"DEN","AUS",775,5,14,0,"",0,6,0,0,0,28
2008,3,20,4,1750,1735,2253,2255,"AA",502,"N466AA",183,200,168,-2,15,"SJC","AUS",1476,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1753,1755,1855,1902,"XE",315,"N17185",122,127,91,-7,-2,"AUS","ABQ",619,21,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1802,1805,1918,1910,"AA",766,"N3CGAA",76,65,45,8,-3,"AUS","DFW",190,16,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1802,1805,1850,1905,"AA",563,"N289AA",48,60,32,-15,-3,"DFW","AUS",190,4,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1804,1800,2005,2010,"OO",4035,"N614SK",181,190,161,-5,4,"AUS","SLC",1085,5,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1813,1800,2113,2100,"WN",679,"N428WN",240,240,200,13,13,"PHL","AUS",1430,4,36,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1818,1755,1853,1830,"WN",308,"N908WN",95,95,77,23,23,"AUS","ELP",528,4,14,0,"",0,0,0,0,0,23
2008,3,20,4,1818,1700,2125,2011,"DL",1808,"N905DA",127,131,105,74,78,"AUS","ATL",813,6,16,0,"",0,3,0,0,0,71
2008,3,20,4,1818,1820,2018,2005,"AA",1703,"N572AA",240,225,222,13,-2,"AUS","SJC",1476,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1818,1745,2257,2227,"XE",4,"N14198",159,162,141,30,33,"ONT","AUS",1197,6,12,0,"",0,30,0,0,0,0
2008,3,20,4,1819,1815,1859,1900,"WN",708,"N419WN",40,45,28,-1,4,"HOU","AUS",148,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1824,1730,2316,2213,"B6",1068,"N203JB",232,223,212,63,54,"AUS","JFK",1522,4,16,0,"",0,0,0,58,0,5
2008,3,20,4,1836,1820,2233,2217,"XE",209,"N13550",117,117,99,16,16,"TUS","AUS",797,4,14,0,"",0,0,0,0,0,16
2008,3,20,4,1842,1810,1923,1900,"WN",168,"N627SW",41,50,32,23,32,"DAL","AUS",189,2,7,0,"",0,3,0,0,0,20
2008,3,20,4,1846,1745,2130,2030,"AA",2293,"N531AA",164,165,134,60,61,"ORD","AUS",978,5,25,0,"",0,45,0,0,0,15
2008,3,20,4,1848,1855,2125,2139,"XE",318,"N14186",97,104,82,-14,-7,"ABQ","AUS",619,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1848,1845,1934,1945,"AA",1113,"N201AA",46,60,31,-11,3,"DFW","AUS",190,4,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1849,1855,2200,2204,"XE",312,"N13553",131,129,120,-4,-6,"AUS","JAX",954,4,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1850,1845,2012,2005,"AA",427,"N4YGAA",202,200,178,7,5,"AUS","LAX",1242,7,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1853,1855,2319,2314,"US",229,"N305AW",146,139,107,5,-2,"PHX","AUS",872,4,35,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1857,1855,1944,1945,"WN",664,"N432WN",47,50,34,-1,2,"AUS","HOU",148,6,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1858,1900,1949,1955,"WN",540,"N694SW",51,55,43,-6,-2,"MAF","AUS",294,2,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1859,1855,1953,1950,"WN",3312,"N326SW",54,55,41,3,4,"AUS","DAL",189,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1859,1745,2011,1902,"UA",1159,"N812UA",132,137,110,69,74,"AUS","DEN",775,8,14,0,"",0,7,0,0,0,62
2008,3,20,4,1904,1905,1957,2000,"MQ",3441,"N678AE",53,55,40,-3,-1,"AUS","DAL",189,2,11,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1904,1905,2348,2359,"AA",2246,"N593AA",164,174,138,-11,-1,"LAX","AUS",1242,6,20,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1905,1853,2013,2023,"EV",4452,"N759EV",128,150,111,-10,12,"ATL","AUS",813,4,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1905,1745,2337,2229,"AA",1622,"N3DBAA",152,164,135,68,80,"SNA","AUS",1209,5,12,0,"",0,13,0,0,0,55
2008,3,20,4,1908,1915,2009,2015,"AA",1566,"N4WMAA",61,60,39,-6,-7,"AUS","DFW",190,10,12,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1919,1930,2011,2020,"MQ",3824,"N673AE",52,50,34,-9,-11,"DAL","AUS",189,3,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1921,1920,2017,2022,"CO",1573,"N37252",56,62,34,-5,1,"AUS","IAH",140,4,18,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1921,1915,2035,2014,"CO",1441,"N27239",74,59,29,21,6,"IAH","AUS",140,6,39,0,"",0,6,0,15,0,0
2008,3,20,4,1930,1930,2314,2341,"OH",5203,"N548CA",284,311,268,-27,0,"JFK","AUS",1522,6,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1931,1925,1953,1955,"WN",708,"N419WN",142,150,129,-2,6,"AUS","PHX",872,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1931,1935,2013,2025,"WN",581,"N375SW",42,50,32,-12,-4,"DAL","AUS",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1932,1831,2027,1927,"CO",620,"N12313",55,56,35,60,61,"AUS","IAH",140,6,14,0,"",0,0,0,0,0,60
2008,3,20,4,1938,1925,2339,2335,"WN",209,"N662SW",121,130,109,4,13,"PHX","AUS",872,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1945,1945,2144,2140,"WN",326,"N503SW",119,115,98,4,0,"AUS","BNA",756,6,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1948,1955,2050,2055,"AA",2059,"N289AA",62,60,44,-5,-7,"AUS","DFW",190,8,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1949,1948,2057,2100,"F9",219,"N921FR",128,132,114,-3,1,"AUS","DEN",775,7,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,1954,1920,18,2355,"WN",302,"N217JC",144,155,128,23,34,"LAS","AUS",1090,4,12,0,"",0,1,0,0,0,22
2008,3,20,4,1957,1930,2058,2030,"WN",168,"N627SW",181,180,168,28,27,"AUS","LAS",1090,5,8,0,"",0,4,0,1,0,23
2008,3,20,4,1959,1715,56,2210,"CO",351,"N14342",237,235,202,166,164,"AUS","EWR",1504,9,26,0,"",0,0,0,166,0,0
2008,3,20,4,2005,1935,2055,2035,"AA",1202,"N545AA",50,60,32,20,30,"DFW","AUS",190,6,12,0,"",0,20,0,0,0,0
2008,3,20,4,2012,2015,2044,2050,"WN",627,"N694SW",92,95,80,-6,-3,"AUS","ELP",528,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2013,1950,2202,2150,"9E",5746,"89139E",109,120,82,12,23,"MEM","AUS",559,12,15,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2014,2017,2252,2305,"OO",5978,"N719SK",158,168,132,-13,-3,"ORD","AUS",978,6,20,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2016,1750,2304,2035,"YV",7451,"N508MJ",228,225,175,149,146,"IAD","AUS",1297,10,43,0,"",0,0,0,0,0,149
2008,3,20,4,2022,1455,2130,1612,"XE",224,"N12563",68,77,52,318,327,"OKC","AUS",358,8,8,0,"",0,5,0,0,0,313
2008,3,20,4,2024,1945,2255,2225,"WN",1765,"N239WN",151,160,136,30,39,"MDW","AUS",972,6,9,0,"",0,30,0,0,0,0
2008,3,20,4,2028,2015,2111,2105,"WN",3159,"N677AA",43,50,32,6,13,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2039,1855,2235,2115,"AA",1051,"N246AA",176,200,164,80,104,"RDU","AUS",1162,4,8,0,"",0,0,0,6,0,74
2008,3,20,4,2043,2045,2137,2135,"WN",1399,"N375SW",54,50,40,2,-2,"AUS","DAL",189,7,7,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2043,2050,2138,2145,"MQ",3443,"N673AE",55,55,42,-7,-7,"AUS","DAL",189,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2043,2045,2249,2259,"XE",3033,"N13118",186,194,165,-10,-2,"CLE","AUS",1174,5,16,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2050,2030,2129,2115,"WN",3657,"N204WN",39,45,27,14,20,"AUS","HOU",148,6,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2055,2015,2150,2110,"WN",534,"N329SW",55,55,44,40,40,"AUS","DAL",189,3,8,0,"",0,0,0,0,0,40
2008,3,20,4,2055,2055,2240,2249,"OH",5085,"N477CA",165,174,149,-9,0,"CVG","AUS",958,6,10,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2057,2053,2355,2354,"F9",214,"N939FR",118,121,99,1,4,"DEN","AUS",775,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2057,2055,2152,2153,"CO",1533,"N10323",55,58,31,-1,2,"IAH","AUS",140,5,19,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2059,2050,2151,2145,"AA",1731,"N214AA",52,55,33,6,9,"DFW","AUS",190,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2108,2115,2205,2216,"YV",2890,"N903FJ",177,181,158,-11,-7,"AUS","LAS",1090,10,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2109,2050,2330,2315,"WN",1069,"N624SW",81,85,68,15,19,"ELP","AUS",528,4,9,0,"",0,0,0,3,0,12
2008,3,20,4,2113,1955,2323,2210,"WN",3338,"N644SW",130,135,115,73,78,"BNA","AUS",756,6,9,0,"",0,9,0,0,0,64
2008,3,20,4,2114,2115,2155,2200,"WN",339,"N414WN",41,45,29,-5,-1,"HOU","AUS",148,6,6,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2136,2130,11,15,"AA",2491,"N548AA",155,165,130,-4,6,"ORD","AUS",978,11,14,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2150,1925,138,2255,"CO",806,"N69602",288,270,209,163,145,"EWR","AUS",1504,7,72,0,"",0,25,0,18,0,120
2008,3,20,4,2158,1655,2309,1816,"XE",224,"N12563",191,201,179,293,303,"AUS","ONT",1197,3,9,0,"",0,3,0,0,0,290
2008,3,20,4,2215,1941,100,2245,"UA",452,"N820UA",105,124,94,135,154,"DEN","AUS",775,3,8,0,"",0,37,0,0,0,98
2008,3,20,4,2238,2240,2323,2335,"AA",1129,"N444AA",45,55,32,-12,-2,"DFW","AUS",190,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2256,2255,2350,2345,"CO",1561,"N17730",54,50,32,5,1,"IAH","AUS",140,5,17,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,2308,2135,2359,2230,"AA",417,"N537AA",51,55,33,89,93,"DFW","AUS",190,8,10,0,"",0,40,0,0,0,49
2008,3,20,4,2350,2300,415,339,"YV",2892,"N902FJ",145,159,127,36,50,"LAS","AUS",1090,3,15,0,"",0,36,0,0,0,0
2008,3,20,4,NA,620,NA,948,"OH",5534,"",NA,148,NA,NA,NA,"AUS","CVG",958,NA,NA,1,"B",0,NA,NA,NA,NA,NA
2008,3,21,5,534,540,628,634,"CO",240,"N10323",54,54,35,-6,-6,"AUS","IAH",140,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,541,545,642,640,"MQ",3362,"N673AE",61,55,35,2,-4,"DAL","AUS",189,16,10,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,545,545,854,852,"EV",4485,"N759EV",129,127,102,2,0,"AUS","ATL",813,18,9,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,557,600,700,655,"AA",1157,"N548AA",63,55,42,5,-3,"AUS","DFW",190,11,10,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,559,605,739,750,"9E",5743,"89139E",100,105,82,-11,-6,"AUS","MEM",559,9,9,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,608,615,954,1007,"XE",2834,"N13118",166,172,142,-13,-7,"AUS","CLE",1174,10,14,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,616,620,734,735,"F9",211,"N939FR",138,135,118,-1,-4,"AUS","DEN",775,9,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,623,630,1053,1101,"CO",852,"N69602",210,211,180,-8,-7,"AUS","EWR",1504,13,17,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,628,630,817,825,"WN",109,"N414WN",109,115,97,-8,-2,"AUS","BNA",756,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,629,630,718,720,"WN",2095,"N607SW",49,50,35,-2,-1,"DAL","AUS",189,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,631,600,904,835,"AA",1614,"N593AA",153,155,129,29,31,"AUS","ORD",978,5,19,0,"",0,0,0,29,0,0
2008,3,21,5,632,635,715,720,"WN",359,"N364SW",43,45,30,-5,-3,"HOU","AUS",148,6,7,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,634,640,832,825,"AA",579,"N444AA",238,225,221,7,-6,"AUS","SJC",1476,4,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,637,630,733,725,"WN",1306,"N624SW",56,55,42,8,7,"AUS","DAL",189,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,640,640,1043,1125,"WN",729,"N428WN",183,225,174,-42,0,"AUS","PHL",1430,3,6,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,641,645,741,741,"CO",340,"N27239",60,56,33,0,-4,"AUS","IAH",140,14,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,643,645,725,730,"WN",2872,"N217JC",42,45,28,-5,-2,"AUS","HOU",148,6,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,646,645,908,910,"WN",3489,"N340LV",82,85,66,-2,1,"ELP","AUS",528,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,649,650,1131,1140,"AA",1182,"N4YSAA",162,170,143,-9,-1,"LAX","AUS",1242,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,651,700,1114,1133,"B6",1060,"N274JB",203,213,184,-19,-9,"AUS","JFK",1522,7,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,657,700,809,821,"XE",1,"N14186",192,201,175,-12,-3,"AUS","ONT",1197,5,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,657,700,751,800,"WN",713,"N901WN",54,60,43,-9,-3,"MAF","AUS",294,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,658,700,847,857,"XE",541,"N17196",109,117,91,-10,-2,"MCI","AUS",650,6,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,659,700,759,805,"WN",1041,"N644SW",60,65,49,-6,-1,"AUS","MAF",294,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,701,705,755,800,"MQ",3366,"N673AE",54,55,41,-5,-4,"AUS","DAL",189,2,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,703,705,808,805,"AA",652,"N466AA",65,60,41,3,-2,"AUS","DFW",190,11,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,706,705,742,740,"WN",2263,"N662SW",156,155,140,2,1,"AUS","PHX",872,4,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,710,710,1018,1020,"OH",5034,"N548CA",128,130,106,-2,0,"AUS","ATL",813,10,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,714,720,908,916,"UA",657,"N820UA",234,236,221,-8,-6,"AUS","SFO",1504,3,10,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,718,720,818,825,"WN",2452,"N615SW",60,65,49,-7,-2,"LBB","AUS",341,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,722,725,818,824,"CO",1841,"N69311",56,59,30,-6,-3,"IAH","AUS",140,7,19,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,727,730,749,801,"XE",303,"N13550",142,151,124,-12,-3,"AUS","TUS",797,7,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,729,730,816,820,"WN",250,"N509SW",47,50,35,-4,-1,"DAL","AUS",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,731,735,956,1005,"WN",574,"N677AA",145,150,124,-9,-4,"AUS","MDW",972,6,15,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,732,715,845,832,"XE",519,"N14198",73,77,57,13,17,"AUS","MSY",445,4,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,733,730,807,805,"WN",2437,"N239WN",94,95,80,2,3,"AUS","ELP",528,3,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,737,740,850,850,"WN",359,"N364SW",73,70,54,0,-3,"AUS","LBB",341,2,17,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,739,740,844,840,"AA",1958,"N537AA",65,60,38,4,-1,"AUS","DFW",190,14,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,744,745,835,840,"WN",2182,"N607SW",51,55,40,-5,-1,"AUS","DAL",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,748,750,917,912,"UA",373,"N335UA",149,142,122,5,-2,"AUS","DEN",775,14,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,751,755,915,910,"AA",1465,"N246AA",204,195,183,5,-4,"AUS","SNA",1209,10,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,753,755,840,850,"MQ",3890,"N678AE",47,55,32,-10,-2,"DAL","AUS",189,8,7,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,800,800,1004,1010,"OO",4118,"N668CA",184,190,164,-6,0,"AUS","SLC",1085,9,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,800,805,853,900,"AA",1109,"N234AA",53,55,33,-7,-5,"DFW","AUS",190,7,13,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,804,805,1149,1132,"B6",1061,"N267JB",285,267,229,17,-1,"JFK","AUS",1522,4,52,0,"",0,0,0,17,0,0
2008,3,21,5,806,801,1102,1051,"YV",7273,"N515MJ",176,170,148,11,5,"ORD","AUS",978,4,24,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,812,815,904,910,"CO",440,"N17730",52,55,36,-6,-3,"AUS","IAH",140,5,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,813,815,1210,1225,"WN",483,"N483WN",117,130,102,-15,-2,"PHX","AUS",872,4,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,814,810,859,855,"WN",3754,"N626SW",45,45,33,4,4,"HOU","AUS",148,6,6,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,816,820,948,1003,"XE",511,"N13553",92,103,75,-15,-4,"MSY","AUS",445,6,11,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,818,820,1242,1300,"WN",399,"N280WN",144,160,130,-18,-2,"LAS","AUS",1090,7,7,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,818,800,1111,1040,"WN",437,"N281WN",173,160,142,31,18,"MDW","AUS",972,5,26,0,"",0,2,0,13,0,16
2008,3,21,5,820,815,1107,1100,"AA",1199,"N287AA",167,165,141,7,5,"ORD","AUS",978,6,20,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,828,830,920,925,"WN",713,"N901WN",52,55,40,-5,-2,"AUS","DAL",189,5,7,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,828,825,917,915,"WN",1092,"N691WN",49,50,33,2,3,"DAL","AUS",189,6,10,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,833,835,938,935,"AA",450,"N545AA",65,60,39,3,-2,"AUS","DFW",190,16,10,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,835,835,1147,1140,"OH",5124,"N679CA",132,125,102,7,0,"AUS","ATL",813,10,20,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,835,835,914,917,"US",435,"N305AW",159,162,133,-3,0,"AUS","PHX",872,10,16,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,835,838,953,1013,"EV",4451,"N706EV",138,155,117,-20,-3,"ATL","AUS",813,4,17,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,838,830,1107,1115,"WN",319,"N713SW",209,225,197,-8,8,"BWI","AUS",1342,4,8,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,842,845,933,942,"CO",1583,"N14655",51,57,30,-9,-3,"IAH","AUS",140,5,16,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,845,850,1011,1010,"AA",379,"N201AA",206,200,187,1,-5,"AUS","LAX",1242,7,12,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,845,845,1054,1100,"WN",1444,"N414WN",129,135,114,-6,0,"BNA","AUS",756,5,10,0,"",0,NA,NA,NA,NA,NA
